,y
24656,no
24658,no
24659,no
24661,no
24662,no
24663,no
24664,no
24665,no
24666,no
24667,no
24669,no
24671,no
24672,no
24673,no
24674,no
24675,no
24676,no
24677,no
24678,no
24681,no
24682,no
24683,no
24685,no
24687,no
24688,no
24689,no
24691,no
24692,no
24693,no
24694,yes
24695,no
24696,no
24697,no
24698,no
24699,no
24700,no
24702,no
24703,no
24704,no
24705,yes
24706,no
24707,no
24708,no
24709,no
24710,no
24711,no
24713,no
24714,no
24717,no
24719,no
24720,no
24721,no
24722,no
24723,yes
24724,no
24725,no
24726,no
24727,no
24728,no
24729,no
24730,no
24732,no
24733,no
24734,no
24735,no
24736,no
24737,yes
24740,no
24741,no
24742,no
24743,no
24744,no
24745,no
24746,no
24747,no
24748,no
24749,no
24750,no
24751,no
24752,no
24754,no
24755,no
24756,no
24758,no
24759,no
24761,no
24762,no
24763,no
24764,no
24765,no
24767,no
24768,no
24769,no
24771,no
24772,no
24773,no
24774,no
24775,no
24776,no
24777,no
24780,no
24782,no
24783,no
24784,no
24785,no
24787,no
24789,no
24790,no
24792,yes
24793,no
24794,no
24795,no
24796,no
24797,no
24798,no
24800,no
24801,no
24803,no
24804,no
24805,no
24808,no
24810,no
24811,no
24814,no
24815,no
24819,no
24820,no
24821,no
24822,no
24823,no
24824,no
24825,no
24826,no
24827,no
24828,no
24829,no
24830,no
24832,no
24833,no
24834,no
24836,no
24837,no
24838,no
24839,no
24840,no
24841,no
24842,no
24843,no
24844,no
24847,no
24848,no
24849,no
24850,no
24851,no
24852,no
24853,no
24854,no
24857,no
24858,no
24859,no
24861,no
24862,no
24863,no
24864,no
24866,no
24867,no
24868,no
24869,no
24870,no
24871,no
24872,no
24873,no
24874,no
24875,no
24876,no
24877,no
24879,no
24883,no
24884,no
24886,no
24887,no
24889,no
24891,no
24892,no
24893,no
24895,no
24896,no
24897,no
24899,no
24900,no
24901,no
24902,yes
24903,no
24904,no
24905,no
24906,no
24907,no
24908,no
24909,no
24910,no
24911,no
24913,no
24914,no
24915,no
24916,no
24917,no
24920,no
24921,no
24923,no
24924,no
24926,no
24927,no
24928,yes
24930,yes
24931,no
24932,no
24933,no
24934,no
24935,no
24936,no
24937,no
24938,yes
24939,no
24940,no
24941,no
24942,no
24943,no
24944,yes
24945,no
24946,no
24947,no
24948,no
24949,no
24950,no
24951,no
24952,no
24953,no
24954,no
24955,no
24957,no
24958,no
24961,no
24963,no
24965,no
24966,no
24967,no
24968,no
24969,no
24970,no
24971,no
24973,no
24974,no
24975,no
24976,no
24977,no
24978,no
24980,no
24981,no
24982,no
24983,no
24984,yes
24985,yes
24986,no
24988,no
24991,no
24992,no
24993,no
24994,no
24995,no
24996,no
24997,no
24998,no
24999,no
25000,no
25001,no
25002,no
25004,no
25005,no
25006,no
25007,no
25009,no
25010,no
25011,no
25013,no
25014,no
25015,no
25016,no
25017,no
25018,no
25019,no
25020,no
25022,no
25023,no
25024,no
25025,no
25026,no
25028,no
25029,no
25030,no
25031,no
25032,no
25033,no
25034,no
25035,no
25037,no
25038,no
25039,no
25040,no
25041,no
25043,no
25044,no
25045,no
25046,no
25047,no
25048,no
25049,no
25050,no
25051,no
25053,no
25054,no
25055,no
25057,no
25059,no
25060,no
25061,no
25062,no
25064,no
25065,no
25066,no
25067,no
25068,no
25069,no
25070,no
25071,no
25072,no
25073,no
25074,no
25075,no
25076,no
25077,no
25078,no
25079,no
25080,no
25081,no
25082,no
25083,no
25084,no
25085,no
25087,no
25088,no
25090,no
25091,no
25092,no
25093,no
25094,no
25095,no
25096,no
25097,no
25098,no
25099,no
25100,no
25101,no
25102,no
25104,no
25105,no
25106,no
25107,no
25108,no
25109,no
25110,no
25112,no
25114,no
25115,no
25117,no
25118,no
25119,no
25125,no
25126,no
25127,no
25128,no
25131,no
25132,no
25134,no
25135,no
25136,no
25137,no
25138,no
25139,no
25140,no
25142,no
25143,no
25144,no
25145,no
25146,no
25148,no
25149,no
25151,no
25152,no
25154,no
25156,no
25159,no
25160,no
25161,no
25162,no
25163,no
25164,no
25165,no
25167,no
25168,no
25170,no
25171,no
25172,no
25173,no
25174,no
25175,no
25176,no
25177,no
25178,no
25179,no
25180,no
25181,no
25182,no
25183,no
25184,no
25185,no
25187,no
25188,no
25189,no
25190,no
25194,no
25195,no
25196,no
25197,no
25198,no
25199,no
25200,no
25201,no
25202,no
25203,no
25204,no
25205,no
25208,no
25209,no
25211,no
25212,no
25213,no
25214,no
25215,no
25219,no
25220,no
25222,no
25223,no
25224,no
25228,no
25229,no
25230,no
25231,no
25232,no
25233,no
25235,no
25236,no
25237,no
25238,no
25239,yes
25240,no
25241,no
25242,no
25243,no
25244,no
25245,no
25246,no
25247,no
25248,no
25252,no
25255,no
25256,no
25258,no
25259,no
25260,no
25261,no
25262,no
25263,no
25264,no
25266,no
25267,no
25268,no
25269,no
25270,no
25271,no
25272,no
25273,no
25275,no
25277,no
25278,no
25279,no
25280,no
25281,no
25285,no
25286,no
25287,no
25288,no
25289,no
25291,no
25292,no
25293,no
25294,no
25296,no
25298,no
25299,no
25300,no
25302,no
25303,no
25304,no
25305,no
25306,no
25307,no
25308,no
25309,no
25310,no
25312,no
25314,yes
25315,no
25316,no
25317,no
25318,no
25319,no
25320,no
25321,no
25323,no
25324,no
25325,no
25326,no
25327,no
25328,no
25329,no
25330,no
25331,no
25332,no
25333,no
25334,no
25335,no
25336,no
25338,no
25340,no
25341,no
25343,no
25344,no
25345,no
25346,no
25347,no
25348,no
25350,no
25351,no
25352,no
25353,no
25354,no
25355,no
25356,no
25357,no
25359,no
25360,no
25361,no
25362,no
25365,no
25366,no
25367,no
25368,no
25369,yes
25370,no
25371,no
25372,no
25375,no
25376,no
25377,no
25378,no
25379,no
25380,no
25381,no
25383,no
25384,no
25386,no
25388,no
25389,no
25390,no
25391,no
25392,no
25393,no
25394,no
25395,no
25396,no
25398,no
25400,no
25401,no
25402,no
25403,no
25404,no
25406,no
25407,no
25408,yes
25409,no
25410,no
25411,no
25412,no
25414,no
25415,no
25416,no
25417,no
25418,no
25419,no
25420,yes
25422,no
25423,no
25424,no
25426,no
25427,no
25428,no
25430,no
25431,no
25432,no
25433,no
25435,no
25436,no
25437,no
25438,no
25439,no
25440,no
25441,no
25442,no
25443,no
25445,no
25446,no
25447,yes
25448,no
25449,yes
25450,no
25451,no
25452,no
25453,no
25454,no
25455,no
25457,no
25458,no
25459,no
25460,no
25461,no
25462,no
25463,no
25464,no
25466,no
25468,no
25469,no
25470,no
25471,no
25472,no
25473,no
25474,no
25476,no
25477,no
25478,no
25480,no
25481,no
25482,no
25483,no
25484,no
25485,no
25486,no
25488,no
25489,no
25490,no
25491,no
25492,no
25496,no
25497,no
25498,no
25499,no
25500,no
25501,no
25502,no
25503,no
25505,no
25506,no
25508,no
25512,no
25513,no
25515,no
25516,no
25517,no
25518,no
25519,yes
25520,no
25521,no
25522,no
25523,no
25524,no
25525,no
25526,no
25527,yes
25529,yes
25530,no
25531,no
25532,no
25533,no
25534,no
25536,no
25538,no
25539,no
25540,no
25541,no
25542,no
25543,no
25544,no
25545,no
25546,no
25548,no
25549,no
25550,no
25551,no
25552,no
25553,no
25554,no
25555,no
25556,no
25560,no
25561,no
25562,no
25563,no
25564,no
25565,no
25566,yes
25568,no
25569,no
25571,no
25572,no
25573,no
25574,no
25575,yes
25576,no
25577,no
25578,no
25579,yes
25580,no
25582,no
25583,no
25585,no
25586,no
25587,no
25589,no
25591,no
25592,no
25593,no
25594,no
25595,no
25596,no
25597,no
25598,no
25599,no
25601,no
25603,no
25604,yes
25605,no
25606,no
25607,no
25608,no
25612,no
25613,no
25615,no
25616,no
25617,no
25618,no
25619,no
25620,no
25621,no
25622,no
25623,no
25624,no
25625,no
25626,no
25627,no
25629,no
25630,no
25631,no
25632,no
25633,no
25634,no
25635,no
25636,yes
25637,yes
25638,no
25640,no
25641,no
25643,no
25644,no
25646,no
25648,no
25649,no
25650,no
25651,no
25652,no
25653,no
25654,yes
25655,no
25656,no
25657,no
25658,no
25659,no
25660,no
25661,no
25662,no
25663,no
25664,no
25665,no
25667,no
25668,no
25670,no
25671,no
25672,no
25673,yes
25675,no
25677,no
25679,no
25680,no
25681,no
25682,no
25683,no
25684,no
25685,no
25686,yes
25688,no
25689,no
25690,no
25691,no
25692,yes
25693,no
25695,no
25696,no
25697,no
25698,no
25699,no
25700,no
25701,no
25702,no
25703,no
25704,no
25705,no
25706,no
25707,no
25708,no
25709,no
25710,no
25711,no
25712,no
25713,no
25714,yes
25715,no
25716,no
25717,yes
25718,no
25719,no
25720,no
25721,yes
25723,no
25727,no
25728,no
25729,no
25730,no
25731,yes
25732,yes
25734,no
25735,no
25736,no
25737,no
25738,no
25739,no
25740,no
25741,no
25742,no
25743,no
25744,no
25745,no
25746,no
25747,no
25748,no
25751,no
25752,no
25753,no
25754,no
25756,no
25757,no
25758,no
25759,no
25761,no
25762,no
25763,no
25764,no
25765,no
25766,no
25767,no
25768,no
25769,no
25770,no
25771,no
25772,no
25773,no
25774,no
25775,no
25776,no
25777,no
25778,no
25779,no
25780,no
25781,no
25782,no
25783,no
25784,no
25785,no
25786,no
25787,no
25789,no
25790,no
25791,no
25792,no
25793,no
25794,no
25795,no
25797,no
25798,no
25799,no
25800,no
25802,no
25803,no
25804,no
25805,no
25806,no
25807,no
25808,no
25809,no
25810,no
25811,no
25812,no
25813,no
25814,no
25815,no
25816,no
25817,no
25818,no
25819,no
25823,no
25824,no
25825,no
25826,no
25827,no
25828,no
25829,no
25832,yes
25834,no
25835,no
25838,no
25841,no
25842,no
25843,no
25844,no
25845,no
25846,no
25847,no
25848,no
25850,no
25851,no
25852,no
25853,yes
25854,no
25855,no
25856,no
25857,no
25858,no
25859,no
25860,no
25865,no
25867,no
25870,no
25871,no
25872,no
25874,no
25875,no
25876,no
25877,no
25878,no
25879,no
25881,no
25882,no
25883,no
25884,no
25886,no
25887,no
25889,yes
25890,no
25891,no
25893,no
25894,no
25895,no
25896,no
25897,no
25898,no
25899,no
25900,no
25903,no
25904,no
25905,no
25906,no
25907,no
25908,yes
25909,no
25910,no
25911,no
25912,no
25914,no
25915,no
25916,no
25918,no
25919,no
25920,no
25921,no
25922,no
25923,no
25924,no
25925,no
25926,no
25927,no
25928,no
25930,no
25931,yes
25932,no
25933,no
25935,no
25936,no
25937,no
25938,no
25939,no
25940,no
25943,no
25944,no
25945,no
25946,no
25947,no
25948,no
25950,no
25951,no
25952,yes
25953,no
25954,no
25956,no
25957,no
25958,no
25959,no
25960,yes
25962,yes
25963,no
25964,no
25965,no
25966,no
25969,no
25970,no
25971,no
25972,no
25973,no
25974,no
25977,no
25978,no
25979,no
25981,yes
25982,no
25983,no
25984,no
25987,no
25990,no
25991,no
25992,no
25993,no
25994,yes
25997,no
25998,no
25999,no
26000,no
26001,no
26002,no
26004,no
26005,no
26006,no
26007,no
26008,no
26009,no
26012,no
26013,no
26014,no
26015,no
26016,yes
26017,no
26019,no
26020,no
26023,no
26024,no
26026,no
26027,no
26030,no
26031,no
26032,no
26033,no
26034,no
26035,no
26036,no
26037,no
26038,no
26039,no
26040,no
26041,yes
26042,no
26043,no
26044,no
26045,no
26046,no
26047,yes
26048,no
26049,no
26050,yes
26051,no
26053,no
26054,no
26055,no
26056,no
26057,no
26059,no
26060,yes
26061,no
26062,no
26063,no
26064,no
26065,no
26066,no
26067,no
26068,no
26069,no
26070,no
26071,no
26072,no
26073,no
26074,no
26075,no
26076,no
26078,no
26079,no
26080,no
26081,no
26082,no
26083,no
26084,no
26087,no
26088,no
26089,no
26090,no
26091,no
26092,no
26093,no
26094,no
26095,no
26096,no
26097,no
26099,no
26101,no
26103,no
26105,no
26106,no
26107,no
26108,no
26109,no
26110,yes
26111,no
26112,no
26113,no
26114,no
26115,no
26116,no
26117,no
26118,no
26119,no
26120,no
26122,no
26123,no
26125,no
26126,no
26128,no
26130,no
26131,no
26133,no
26134,no
26135,no
26136,no
26137,no
26138,no
26139,no
26140,no
26141,no
26142,no
26143,no
26144,no
26145,no
26146,no
26148,no
26149,no
26150,no
26151,no
26153,no
26154,no
26155,no
26158,no
26159,no
26161,no
26162,no
26163,no
26166,no
26167,no
26168,no
26169,no
26171,no
26172,no
26173,no
26174,no
26175,no
26176,no
26177,no
26178,no
26179,no
26181,no
26182,no
26183,no
26185,no
26186,no
26188,no
26189,no
26190,no
26191,no
26192,no
26195,no
26196,no
26198,no
26199,no
26201,no
26202,no
26203,no
26204,no
26205,no
26207,no
26210,no
26212,no
26214,no
26215,no
26216,no
26218,no
26219,no
26221,no
26222,no
26223,no
26228,no
26229,no
26231,no
26232,no
26234,no
26235,no
26237,no
26238,no
26240,no
26242,no
26243,no
26244,yes
26246,yes
26248,no
26249,no
26250,no
26251,no
26252,no
26253,no
26254,no
26255,no
26256,no
26257,no
26258,no
26260,no
26262,no
26264,no
26265,yes
26266,no
26268,no
26270,no
26271,no
26273,yes
26274,no
26275,no
26278,no
26279,no
26280,no
26281,no
26282,no
26283,no
26285,no
26286,no
26287,no
26288,no
26289,no
26290,no
26291,no
26292,no
26293,no
26294,no
26295,no
26297,no
26298,no
26299,no
26300,no
26301,no
26302,no
26303,no
26304,no
26306,no
26307,no
26308,no
26309,no
26311,no
26312,no
26313,no
26314,no
26315,no
26316,no
26317,yes
26318,yes
26320,no
26321,no
26322,no
26323,no
26325,no
26326,no
26328,no
26329,no
26330,no
26331,no
26332,no
26334,no
26335,no
26336,yes
26337,no
26339,no
26340,no
26341,no
26342,yes
26343,no
26345,no
26346,no
26347,no
26348,no
26351,no
26352,no
26353,no
26354,no
26355,no
26356,no
26357,no
26358,no
26359,yes
26361,no
26362,no
26363,yes
26364,no
26365,no
26367,no
26368,no
26369,no
26370,no
26371,no
26372,no
26373,no
26374,no
26375,no
26376,no
26378,no
26380,no
26381,no
26382,no
26384,no
26385,no
26387,no
26388,no
26390,no
26391,no
26392,no
26393,no
26394,yes
26395,no
26396,no
26397,no
26398,yes
26399,no
26400,no
26401,no
26402,no
26404,no
26405,no
26406,no
26407,no
26408,no
26409,no
26410,no
26411,no
26412,no
26413,no
26415,no
26416,no
26417,no
26420,no
26421,no
26423,no
26425,no
26427,no
26428,no
26429,no
26430,no
26431,no
26432,no
26433,no
26435,no
26437,no
26438,no
26439,no
26440,no
26441,yes
26442,no
26443,no
26444,no
26445,yes
26446,no
26449,no
26450,no
26451,no
26452,no
26453,no
26455,no
26457,no
26460,no
26461,no
26462,no
26463,no
26465,yes
26466,no
26467,no
26468,no
26469,no
26470,yes
26472,no
26473,no
26475,no
26478,no
26479,no
26480,no
26481,no
26482,no
26483,no
26484,no
26486,no
26488,no
26490,no
26491,no
26492,no
26493,no
26494,no
26495,no
26497,no
26498,no
26499,no
26500,no
26501,no
26502,no
26503,no
26504,no
26508,no
26509,no
26510,no
26512,no
26513,no
26514,no
26515,yes
26516,no
26517,no
26518,no
26519,no
26520,no
26521,no
26522,no
26523,yes
26524,no
26527,no
26528,no
26529,no
26530,no
26531,no
26532,no
26533,no
26534,no
26535,no
26536,no
26537,no
26539,no
26540,no
26541,no
26543,no
26545,no
26546,no
26547,no
26548,yes
26549,no
26551,no
26553,no
26555,no
26556,no
26557,no
26558,no
26559,no
26562,no
26563,no
26565,no
26566,no
26567,no
26568,no
26571,no
26572,no
26573,no
26574,no
26575,yes
26576,no
26577,no
26578,no
26580,no
26581,no
26585,no
26586,no
26587,no
26588,yes
26589,no
26590,yes
26592,no
26593,no
26596,no
26597,no
26598,no
26599,no
26600,no
26601,no
26602,no
26603,no
26604,no
26605,no
26606,yes
26607,no
26608,no
26609,no
26610,no
26611,no
26612,no
26613,no
26614,yes
26615,no
26616,no
26617,no
26618,no
26619,no
26620,no
26621,no
26622,yes
26623,no
26624,no
26625,no
26626,no
26627,no
26628,no
26629,no
26631,no
26632,no
26633,yes
26635,no
26636,no
26638,no
26639,no
26640,no
26641,no
26642,no
26643,no
26644,no
26645,no
26646,no
26647,no
26648,no
26649,no
26650,no
26651,no
26652,no
26653,no
26654,no
26656,no
26657,yes
26658,no
26659,no
26660,no
26662,no
26663,no
26664,no
26665,no
26666,no
26667,no
26670,no
26671,no
26672,no
26673,yes
26674,no
26675,no
26676,yes
26678,no
26680,no
26681,no
26682,no
26683,no
26684,no
26685,no
26686,no
26687,no
26688,no
26689,yes
26690,no
26691,no
26692,yes
26693,no
26694,no
26696,no
26697,no
26699,no
26700,no
26701,no
26703,no
26704,no
26705,no
26706,no
26708,no
26709,no
26710,no
26711,no
26712,no
26713,no
26714,no
26715,no
26716,no
26720,no
26721,no
26723,no
26724,no
26726,no
26727,no
26728,no
26729,no
26731,no
26732,no
26733,no
26734,no
26737,no
26738,no
26739,no
26740,no
26741,no
26742,no
26743,no
26744,no
26745,no
26746,no
26749,no
26750,no
26751,no
26752,no
26753,no
26755,no
26756,no
26757,no
26759,no
26762,no
26763,no
26764,no
26765,no
26766,no
26767,yes
26768,no
26769,no
26770,no
26771,no
26772,no
26773,no
26774,yes
26775,yes
26776,no
26777,no
26778,no
26779,no
26780,no
26781,no
26782,no
26784,no
26785,no
26786,no
26787,no
26788,no
26789,no
26790,no
26791,no
26792,no
26793,no
26794,no
26795,no
26796,no
26797,no
26798,no
26800,no
26801,no
26802,no
26803,no
26804,no
26806,no
26807,no
26808,no
26810,no
26811,no
26812,no
26813,no
26814,no
26815,no
26817,no
26818,no
26820,no
26821,no
26822,no
26824,no
26826,no
26827,no
26828,no
26829,no
26830,no
26832,no
26835,no
26836,no
26838,no
26839,no
26840,no
26843,no
26847,no
26849,no
26850,no
26851,no
26852,no
26853,no
26854,no
26855,no
26856,no
26858,no
26859,no
26860,no
26861,no
26863,no
26865,no
26866,no
26867,no
26868,no
26869,no
26872,no
26873,no
26874,no
26875,no
26876,no
26877,yes
26879,no
26880,no
26881,no
26883,no
26885,no
26886,no
26889,no
26890,no
26891,no
26892,no
26894,no
26895,no
26896,no
26897,no
26898,no
26899,no
26900,no
26901,no
26902,no
26904,no
26905,no
26906,no
26907,no
26908,no
26909,no
26911,no
26912,no
26913,no
26915,no
26916,no
26918,no
26919,no
26920,no
26921,no
26922,no
26927,yes
26928,no
26929,no
26930,no
26932,no
26933,yes
26934,no
26936,no
26937,no
26938,yes
26940,no
26941,no
26943,no
26944,no
26945,no
26947,yes
26948,no
26949,no
26950,no
26951,no
26952,no
26954,no
26955,no
26956,no
26957,no
26959,no
26960,no
26961,no
26962,no
26963,no
26964,no
26965,no
26966,no
26967,no
26968,no
26969,no
26971,no
26972,no
26974,no
26975,no
26976,no
26977,no
26979,no
26980,yes
26981,no
26982,no
26985,no
26986,no
26987,no
26988,no
26989,no
26991,no
26992,no
26993,no
26994,no
26995,no
26996,no
26997,no
26998,no
26999,yes
27001,no
27002,no
27003,no
27005,no
27006,no
27007,no
27008,no
27009,no
27010,no
27011,no
27012,no
27013,no
27014,no
27016,no
27017,no
27018,no
27020,no
27021,no
27022,no
27024,no
27025,no
27027,no
27028,no
27029,no
27030,no
27031,no
27033,no
27034,no
27035,no
27036,no
27037,no
27038,no
27039,no
27040,no
27041,no
27042,no
27043,no
27044,no
27045,no
27046,no
27048,no
27049,no
27050,no
27052,no
27054,yes
27057,no
27058,no
27059,no
27060,yes
27061,no
27062,no
27064,no
27065,no
27067,no
27069,no
27070,no
27071,no
27072,no
27073,no
27074,no
27075,no
27076,no
27077,no
27078,no
27080,no
27081,yes
27083,yes
27084,no
27085,yes
27087,no
27088,no
27089,no
27090,no
27091,no
27093,no
27095,no
27096,no
27097,no
27098,no
27099,yes
27102,no
27103,yes
27104,yes
27105,no
27106,no
27107,no
27108,no
27109,no
27111,no
27112,no
27113,no
27114,no
27115,no
27116,no
27117,no
27118,no
27119,no
27120,no
27122,no
27123,no
27124,no
27125,no
27126,no
27127,no
27128,no
27129,no
27130,no
27132,no
27133,no
27134,no
27135,no
27136,no
27137,no
27138,no
27139,no
27141,no
27143,no
27144,no
27145,no
27146,no
27147,no
27148,no
27149,no
27150,no
27151,yes
27152,no
27153,no
27154,yes
27155,no
27156,no
27157,no
27158,no
27159,no
27161,yes
27162,no
27163,no
27164,no
27165,no
27169,no
27170,no
27171,no
27172,no
27174,no
27175,no
27176,no
27177,no
27178,yes
27179,no
27180,no
27182,no
27183,no
27184,no
27185,no
27186,no
27187,no
27188,no
27189,no
27190,no
27192,no
27193,no
27194,no
27196,no
27197,no
27198,no
27200,no
27201,no
27202,no
27204,no
27205,no
27206,no
27207,no
27208,no
27212,no
27213,no
27214,no
27215,no
27216,no
27217,no
27218,no
27219,no
27220,yes
27221,no
27222,no
27223,no
27224,no
27225,no
27227,no
27228,no
27229,no
27230,no
27231,no
27232,no
27233,no
27234,no
27235,no
27236,yes
27237,no
27238,no
27239,no
27242,no
27243,no
27244,no
27245,no
27246,no
27248,no
27249,no
27250,yes
27251,no
27252,no
27253,no
27255,no
27257,no
27258,no
27259,no
27260,no
27261,no
27264,no
27266,no
27267,no
27268,no
27269,no
27271,no
27274,no
27275,no
27277,no
27278,no
27279,no
27280,no
27281,no
27282,yes
27283,no
27285,no
27287,no
27288,yes
27290,no
27291,no
27292,no
27293,no
27294,no
27295,no
27296,no
27298,no
27299,no
27301,no
27305,no
27306,no
27308,no
27309,no
27310,no
27312,no
27313,no
27314,no
27315,no
27316,no
27317,no
27318,no
27319,no
27320,no
27321,yes
27322,no
27323,no
27325,no
27328,no
27329,no
27330,no
27332,no
27334,no
27335,no
27337,no
27339,no
27340,no
27341,no
27342,no
27343,no
27344,no
27345,no
27346,no
27348,no
27350,no
27351,no
27352,no
27355,no
27356,no
27358,no
27359,no
27360,no
27361,no
27362,no
27363,no
27364,no
27365,no
27366,yes
27368,no
27369,no
27370,no
27371,no
27374,no
27375,no
27376,no
27377,no
27378,no
27379,no
27380,no
27381,no
27382,no
27383,no
27384,no
27385,no
27387,no
27388,no
27389,no
27390,no
27391,no
27392,no
27393,no
27396,no
27397,no
27400,no
27401,no
27402,yes
27404,no
27405,no
27406,no
27409,no
27410,no
27411,no
27412,no
27413,no
27414,no
